OBJECTID,SiteKey,PlotKey,DateModified,Actual.Eco.Site,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,MgtHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag
74485,CO,COS05000_2020_SS-253,9/11/2019 15:59,PJ,SS-253,9/6/2019 18:00,CO,COS05000,,,,,"30—Barboncito-Rock outcrop complex, 3 to 20 percent slopes",Barboncito - Colluvium over residuum weathered from sandstone and shale,4,4,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.1009194,38.4786476,2117,,,,0,1,0,1,0,0,1,0,0,0,,"Rabbit scat, chipmunk or ground squirrel, some old burrows of some kind that are no longer in use, deer/pronghorn scat, ","DEPI, BRTE, LEAL4, LASE, DRCU  quite a bit of downed or dead PIED and JUOS in area. ",Some private property about 1/4 mile west of plot but likely has no influence on the plot.,Deposition by wind is seen at base of trees and shrubs.  Water run off is just evident from the 1 or two rills on plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1009089,38.47864153,9/1/2019,{FA31E6B1-6CEA-4D23-8090-0A8E43E77D12},COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74543,CO,COS05000_2019_AS-002,10/18/2019 20:53,MMS,AS-002,9/20/2019 18:00,CO,COS05000,,,,,"26—Colona silty clay loam, 1 to 6 percent slopes",Colona - Alluvium,39,38,convex linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-108.134643,37.99435462,2632,,,,0,1,0,0,0,0,0,0,0,0,,"Lots of elk scat and bedding, chipmunks, ground squirrels, golden eagle on way to plot but not observed at plot.",,Road at the top of the hill (on private)  also surrounded by mostly private lands,"50-70% slope leading into a flood basin. Plot on the upper part of the hill side.  Mixed mountain shrub, not aspen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1346324,37.99434862,9/1/2019,{BCCC9799-667F-490E-AC47-68C639C37019},COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
80116,CO,CO_UFO-2020_SD-357_V1,6/26/2020 17:47,SD,SD-357,6/19/2020 18:00,CO,Uncompahgre Field Office,,,,,"78—Utaline sandy loam, 3 to 12 percent slopes",Cobbly & stony outwash,6,211,linear linear,AlluvialFan,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.2742007,38.8514055,1740,,,,0,1,1,0,1,1,1,0,0,0,,"Antelope scat and track, ground squirrel holes throughout site, abandoned ant hill, lack of shrubs assuming due to browsing, sheep scat, dead and dying grass parts some browsing mostly drought.",HAGL SATR12 BRTE,"Upslope 70-100 m from powerline, road and natural gas line but no obvious influence, beneath hill",Mostly fine litter movement forming dams sone larger (5 mm) litter movement.  Mostly remaining beneath plants. Grass rock and 10 crust cover keepin soil stable and causing some terracetting. On average1 in soil deposition typically finer particles beneath plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2741901,38.85139939,9/1/2020,{9114BE5D-5251-4690-B766-BA15F6AB80EA},CO_UFO-2020_SD-357_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80117,CO,CO_UFO-2020_SS-257_V1,6/26/2020 16:02,SD,SS-257,6/24/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY113CO,X14,"Slope alluvium over residuum weathered from sandstone and 
shale",14,78,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.0524686,38.5244586,1831,,,,0,1,0,1,1,1,1,0,0,1,,"Rabit and deer scat on plot, shrubs have been browsed","LACE, DEPI, DRCU, SATR12, 

Evidence of fire, dark organic material in pit, sage and rock had old burn scar. ","Lots of trash at plot center.   Old road going through plot contributing to rills and water flow path. Crosses 120 ° line. 

Powerline about a 1/4 mile S of plot","Lots of old cans and garbage at plot center,

shrubs all plants have dying plant parts, about 15% dead, likely from browse/drought.   Litter/top soil holding under shrubs and trees about 1/2in deeper on average sometimes more in flow paths. 

Large woody litter movement in flow paths with a fair amount of litter dams forming. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.052458,38.52445253,9/1/2020,{1185C384-64F0-4714-9CF1-7A080796D74B},CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80118,CO,CO_UFO-2020_SD-365_V1,6/26/2020 16:10,SD,SD-365,6/18/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY404CO,80,Glacial outwash and/or old complex landslide deposits,31,142,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1095694,38.84983605,1940,,,,0,0,0,1,0,0,0,0,0,0,,Evidence of deer and likely antelope use. Not a lot of evidence of browsing.,BRTE prevalent throughout plot. One bull thistle seen.,4WD road south of plot.,"Not a lot of pedestaling, but larger rocks are catching depositions of soil. CACH42 originally recorded as herb not woody height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1095588,38.84982993,9/1/2020,{90A31DE7-B5C6-43A3-BC21-8AFC68C372B4},CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80119,CO,CO_UFO-2020_SD-366_V1,6/26/2020 16:10,SD,SD-366,6/18/2020 18:00,CO,Uncompahgre Field Office,,,,,"11—Badland,  80—Utaline-Torriorthents complex, 52 - Meeteetse stony loam, 3 to 20 percent slopes","11 - Basalt and/or calcareous, gypsiferous, weathered silty shale,  80 - Glacial outwash and/or old complex landslide deposits, 52 - Stony, outwash alluvium",5,342,linear concave,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.0523783,38.79232218,1549,,,,0,1,0,1,1,1,1,0,0,0,,"Prairie dog present throughout plot,  deer or pronghorn scat, smaller holes present,  rabbits on plot, numerous ant colonies, at least two species of lizard seen. ","Mavu, hagl, agcr, sial2, depi, brte, albe, hean3, coar4, lace, acre3, tamerisk right outside of plot in small dried stream.","Just North of delta airport [had to move plot due to this), very close to devils thumb golf club, plot is in the North delta off highway vehicle area. ","Top soil is about a 1/4 inch thicker under the shrubs throughout the plot.  Small mound near center of plot likely formed by water flow, paths common leading down slope towards stream.     Litter mostly remaining under shrubs with few litter dams in flow path.   Shrubs dead/dying likely from drought.  Annual grass and forbs about 80% dead, PLJA holding on but very drought stricken, very disturbed site. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0523677,38.79231606,9/1/2020,{511EC932-00F7-4DB8-BA68-A873742853C6},CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80120,CO,CO_UFO-2020_SD-367_V1,6/26/2020 16:10,SD,SD-367,6/17/2020 18:00,CO,Uncompahgre Field Office,,,,R034BY109UT,801,"Cretaceous source colluvium over residuum weathered from 
shale",43,299,linear linear,Hill_Mountain,Summit,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.7774556,38.39671397,1982,,,,0,1,1,1,1,1,1,0,1,0,,"Shrubs and grassesheavily browsed (no seed heads remain). Sheep and deer scat, game trails present but no compaction, prarie dog hole on plot",DEPI and BRTE only 2-3 plants of each beside the gully,Power line 5 m north of plot no obvious influence. Road 100 m north,"Water erosion dominates the plot. Evidence of commonly connected water flow paths, 5 deep v cut rills and connection of them becomes a gully that has large litter dams and large rock/woody litter movement. Almost all plants have oedestalling or are apart of terracettes. Root exposure is found throughout the plot especially in rills and near gully. Small litter even under juniper has evidence of movement from beneath the plant (follows downslope).  Due to slope, deposition of soil (approx 3 in common up to 6 in). See photos. Plant death common in shrub grasses and perennial forbs. Few dead junipers. Livhen not common, few large rocks on surface.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.7774451,38.39670789,9/1/2020,{E3A54F23-9C5B-4141-A962-18046C73846A},CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80121,CO,CO_UFO-2020_SD-361_V1,6/26/2020 16:10,SD,SD-361,6/16/2020 18:00,CO,Uncompahgre Field Office,,,,,"52 - Meeteetse stony loam, 3 to 20 percent slopes","Stony, outwash alluvium",11,69,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.0274758,38.82348575,1669,,,,0,0,0,0,1,0,0,0,0,0,,No scat on plot (may have been blown off) but followed a game trail in.  ATCO has been browsed,"Hagl, BRTE, DEPI",West down slope a lot of motocross trails. Likely not a huge influence ,"On a slope with numerous interspaces, water flow patterns likely connected. Photo showing slope provided

Litter remaining under shrubs, however a lot of larger litter clearly deposited by wind.   Top soil/litter about 1/2in depth under shrubs.  No fine top soil remaining

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0274652,38.82347963,9/1/2020,{DD7DDCF4-A47C-44E0-9C43-3162C736D4A2},CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80122,CO,CO_UFO-2020_SD-364_V1,6/26/2020 16:10,SD,SD-364,6/15/2020 18:00,CO,Uncompahgre Field Office,,,,,800,"Cretaceous source colluvium over residuum weathered from 
shale",5,38,linear concave,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.907232,38.69362119,1641,,,,0,1,1,0,0,1,1,0,0,0,,Small hoof prints no scat. Browsing evident. Prarie dog mounds common,HAGL,Power lines 300 meters west no visiblevinfluence,"Little pedestaling beneath shrubs, litter remaining beneath shrubs. Small rock fragments moved by water flow. Very windy exposed site but no loose top soil (not even beneath shrubs). Two very long flow paths connecting-see photos. Rock and lichen common and protecting the surface. Dead HAGL and shrubs common",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9072215,38.69361509,9/1/2020,{4021E1D6-1A3A-4F03-BA0E-8A628E8C8CFE},CO_UFO-2020_SD-364_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80123,CO,CO_UFO-2020_SD-356_V1,7/15/2020 15:25,SD,SD-356,6/11/2020 18:00,CO,Uncompahgre Field Office,,,,,"23 - Bodot, dry-Ustic Torriorthents complex, 5 to 50 percent slopes.","Bodot - Residuum weathered from shale ,  ustic torriorthents - Residuum weathered from sandstone and shale",4,332,linear linear,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8820949,38.62007153,1775,,,,0,1,1,0,0,1,0,0,0,0,,"Prairie dogs present, active and abandoned holes. ","Hagl, brte, Silo3, depi, RUCR, 

All ATCO dying 

40% of SAVE4 have dying branches

30% hagl dying

All annuals dead (rare 1% living)",Road disturbance .5-.25 miles south of plot. ,"Sheet washing seems naturally caused from slope. Sheet washing potentially becoming gully as sides are becoming more defined. Litter deposition uncommon, Always small. Litter remaining benith plants (mainly shrubs).  Aprox 1in soil deposition under shrubs.  Lichen and rock common on surface, protecting remaining soil. 

Little to no top soil. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8820844,38.62006544,9/1/2020,{179F7B15-CD24-4C21-99BB-FC355E7D794C},CO_UFO-2020_SD-356_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80161,CO,CO_UFO-2020_SS-268_V1,7/7/2020 21:19,SS,SS-268,7/6/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY284CO,32,Alluvium derived from sandstone and shale,5,182,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.3067676,38.22672306,2137,,,,0,0,1,0,1,1,1,0,0,0,,"Elk, deer scat. Some browsing causing dead shrub parts however most of death due to pj","DEPI, COPA3",30 m from road but uphill. Potentially brte spread from wind,Small litter movement from wind and water. Very few flow paths potentially caused by game trails. Very short and never connected. 1 inch of fine soil deposition directly beneath shrubs but not enough to cause true pedestals. PJ encroachment (deep clay loam soils and beginning to out compete sage). 30% pinyon death assuming due to drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.306757,38.22671704,9/1/2020,{7469B0B7-220A-4643-8096-3A58D48085E0},CO_UFO-2020_SS-268_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80162,CO,CO_UFO-2020_SS-267_V1,7/7/2020 21:19,SS,SS-267,7/3/2020 18:00,CO,Uncompahgre Field Office,,,,,"60—Monogram loam, 1 to 8 percent slopes",Parent material: Eolian deposits,2,305,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.8574663,38.21608955,2133,,,,0,0,1,1,0,0,1,0,0,0,,"Deer scat, rabbit scat, ","Brte, depi, lase, ",None,"Slight soil deposition from wind under shrubs. 

From 305° to 240° (about 30 % of plot) water flow paths and sheet erosion common. 

PJ in the general area seems to be encroaching into the sage. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.8574556,38.21608357,9/1/2020,{9E085583-C063-45A6-AA10-1322FD61C7EF},CO_UFO-2020_SS-267_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80163,CO,CO_UFO-2020_SS-264_V1,7/7/2020 21:19,SS,SS-264,7/2/2020 18:00,CO,Uncompahgre Field Office,,,,,76,Cobbles & stones rockfall deposits,5,115,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.6198654,38.23631923,1783,,,,0,0,1,1,1,1,1,0,0,0,,Coyote and deer scat and elk scat. Death in sage appears mostly to drought and previous fire but some browse. ,"Depi, lede, drcu",Terrace tread leading to riser with significant washes and large gully,"Majority of interspaces are flow paths leading to pedestalling and large litter movement. Fine soil deposition averages 2 inches under vegeation. In flow path leading to gully entire trees and braches from fire forming dams. 30% tree mortality due to fire, 50% sage due to fire drought and browsing. 50% cyano and 12% rock fragment protecting areas that arent exposed bedrock. PJ succesion (50/50 SS & PJ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6198548,38.23631323,9/1/2020,{174FD608-C48E-4863-B63C-AFD31234CBBF},CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80164,CO,CO_UFO-2020_RI-199_V1,7/7/2020 21:19,SS,RI-199,7/2/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY401CO,73,Colluvium derived from sandstone and shale,2,80,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.6671574,38.22112687,1772,,,,0,0,1,1,1,1,1,0,0,0,,"Deer scat common, game trails developed and common. Sage heavily browsed with at least 50% mortality.","SATR12, DEPI, BRTE, HEAN3, SLENDER WHEAT",Gully leading from hill to road consistent with 60% of waterflow and sheet washing. Two dirt mounds on either side of the largest flow pattern in the plot. Powerlines 25 m N with a large presence of invasives surrounding.,"Approx 1 in of fine soil deposition beneath shrubs, 60% of plot has large washes with movement of WL. Movement of small litter common in flow paths and due to wind. Mortality in 50% of shrubs browse and drought induced.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6671467,38.22112087,9/1/2020,{5F27A353-0564-4995-8389-8432587D13E0},CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80166,CO,CO_UFO-2020_SS-260_V1,7/7/2020 21:19,PJ,SS-260,7/5/2020 18:00,CO,Uncompahgre Field Office,,,,,76,Stony loamy rockfall deposits,5,18,linear concave,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.5657946,38.16938253,1884,,,,0,0,0,1,0,1,0,0,0,0,,"Deer/ elk scat, lots of game trails, ","BRTE, DRCU, DEPI, SIAL2,  LEAL4, CHTE, .   Fire in area likely 60+ years ago.

Some beetle kill on PIED  ","About 50 to 70m from Utv road, may be contributing to sheet washing but seems natural with slope and environment. ","Potential soil deposition from wind but hard to tell because of soil deposition by water.  However a good rock and lichen layer protecting surface

Terrasetting around JUOS, PIED and bedrock going with slope.  Good duff layer remaining under PIED and JUOS averaging 1/2in to 1 in

Small and large litter movement from water throughout site. 

About 50% tree mortality likely caused by fire and beetle kill (PIED). 
CHAL7 all dead.
Few ARTRW8 been significantly browsed. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.5657839,38.16937653,9/1/2020,{E7944455-C325-4E5C-B794-3FC9CBB262E8},CO_UFO-2020_SS-260_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80167,CO,CO_UFO-2020_GR-023_V1,7/7/2020 21:26,PJ,GR-023,7/5/2020 18:00,CO,Uncompahgre Field Office,,,,,76,Stony loamy rockfall deposits,5,183,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.6190585,38.11930043,2053,,,,0,0,0,1,0,1,0,0,0,0,,"Elk scat, lizards. Minimal browsing and browse species. ","DEPI, DRCU","Flow paths appear due to soil type, minimal vegetation and slope leading into riser","Fibe litter movement common and appear due mostly to water. Large litter movement throughout plot in multiple large washes (see photos). Terracettes due to bedrock along slope, but pockets of soil with species has minimal soil deposition around plants. Litter beneath juniper, but  many with few litter and the litter mobilr. 30% of JUOS potentially due to fire over 60+ years ago. Rocks protecting surface, 5% crusts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6190479,38.11929445,9/1/2020,{F69DADAF-A9C5-43CD-A650-2ABBA9AC6DF0},CO_UFO-2020_GR-023_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80182,CO,CO_UFO-2020_OT-113_V1,7/9/2020 22:18,PJ,OT-113,7/1/2020 18:00,CO,Uncompahgre Field Office,,,,,87,Residuum weathered from sandstone,13,122,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.9998052,38.32130573,5420,,,,0,0,0,1,1,1,1,0,0,0,,Likely desert bighorn. Site very rugged. Game trails throughout plot.,Deposition and runoff is assumed due to very little soil on site. No disturbances in areas where soil is present.,Dolores SWA very remote. No outside influences.,"Water flow in bedrock is active but stable. 

Litter deposition under shrubs is .25inches. Small litter movement from wind.

Natural succession and die-off due to harsh conditions.

Mortality
Tree=40% Shrub=15% Forb=30%
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.9997909,38.23129172,9/1/2020,{E33583F9-4888-4B2A-B1CC-E5B932B35335},CO_UFO-2020_OT-113_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80200,CO,CO_UFO-2020_SS-261_V1,7/15/2020 18:10,PJ,SS-261,7/15/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY114CO,160,,4,320,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8940377,38.33596515,2215,,,,0,1,1,1,1,1,1,0,0,0,,"Lots of dead and downed trees due to beetle kill. Deer scat and game trails, rabbit, small holes from rodents","Sheet washing down slope from road. Pedestalling ,ore common in area with sage than with pj. Lots of depi","Road just south of plot, moved the plot to get off the road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8940092,38.33642689,9/1/2020,{AF7CCF19-E816-420A-B1EC-622E258A8387},CO_UFO-2020_SS-261_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80217,CO,CO_UFO-2020_SS-265_V1,7/20/2020 22:16,SS,SS-265,7/16/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY325CO,"  B31 Barx-Lazear, very flaggy-Rock outcrop complex, 3 to 35 percent slopes",Barx - Slope alluvium derived from sandstone,6,104,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.9077265,38.39087287,1978,,,,0,0,1,1,1,1,1,0,0,0,,"Deer scat common, gametrails present","DEPI, DRCU, LASE, LAOC3, BRTE. Pedestalling due to common water flow paths. Woody litter movement in flow paths. Litter remaing beneath PJ but commonly moved from beneath sage and other species. 1/2 inch fine soil deposition beneath sage. Compaction looks typical of site in waterflow which dominates the plot. PJ protecting from unbiquotous water runoff and sheetwashing. Rock and cyano on 30% of plot protecting the surface. Few pied dead due to drought. 50% of sage dead or with dying parts due to competition, drought and browsing.",Road 20m from end of 120 line causing gullies that border the plot. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.907716,38.3908668,9/1/2020,{0DA4B2CE-0E15-4D2A-8C21-52C9F2E22633},CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80230,CO,CO_UFO-2020_SS-269_V1,7/20/2020 22:16,SS,SS-269,7/19/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY325CO,"B31—Barx-Lazear, very flaggy-Rock outcrop complex, 3 to 35 percent 
slopes","Barx - Slope alluvium derived from sandstone, Lazear - Colluvium over residuum weathered from sandstone. ",5,49,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1484941,38.51594276,2097,,,,0,0,1,1,1,1,1,0,0,0,,"Numerous game trails throughout plot. Deer and elk scat and prints. Numerous lizards (lots of baby horny toads), rabbit scat, old small mammal burrow, 

Possible bobcat or another smaller predator scat.","DEPI, LAOC3, BRTE, GUSA, CHTE, ",N/A,"1-2in of soil deposition under shrubs creating defined pedestals likely from water and wind.  

Flow paths exacerbated by the game and sheep trails. 

Some small litter movement from wind and in flow paths. 

Tree mortality about 2%, shrub mortality around 5% likely caused from grazing, little to no forb and grass mortality. 

PJ encroaching into the sage ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1484835,38.51593669,9/1/2020,{46C97D8B-9D1F-4D84-A31A-FE387ADEA13B},CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80231,CO,CO_UFO-2020_PP-173_V1,7/20/2020 22:15,MMS,PP-173,7/20/2020 18:00,CO,Uncompahgre Field Office,,,,,78,Residuum weathered from sandstone and shale,7,59,linear convex,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8834487,38.28618781,2349,,,,0,1,1,1,1,1,0,0,0,0,,Deer and rabbit scat. Game trails throughout plot. Deer scat very common.,"BRTE, OPFR ubiqutous. No remaining trees with tree woody litter very common and some of it burned, assuming this area was treated. Treatment has remived some of top soil and caused compaction with clay layer beneath and wildlife  common. Litter mostly remaining beneath shrubs except two long flow paths with large litter movement. QUGA appears to be helping stabilize most of the plot, but pedestals still common. Some wind while on plot but hardly any fine soil deposition.",Road 20 m sw and powerlines 50 m sw. Appear to cause the two long flow paths with large woody litter movement. See photos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8834382,38.28618176,9/1/2020,{30975147-83DB-4239-9FE4-B53B841A2322},CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80232,CO,CO_UFO-2020_SD-355_V1,7/20/2020 22:15,SD,SD-355,7/19/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY325CO,111,Slope alluvium derived from sandstone and shale,4,9,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.0520405,38.53629276,1784,,,,0,1,1,1,1,1,1,0,0,0,,"Rabbit and deer scat, multiple lizard and hummingbird moth. Multiple prarie dog mounds throughout plot and ant hills.",Depi and lase rare,"No evidence of influences, bedrock and juniper at peak slope at the edge of the plot",Prarie dog mounds and ant hills increasing the soil runoff. Deposition of 1/2 inch fine soils beneath plants. Some fine litter movement from eind. Between 120 and 240 at 25 m there was a potential blowout in the past where yuha and bigelow are. Some areas fine litter no longer remaining beneath plants and with small woody litter movement. Enough vegetation that the wind and water paths are not connected. 30% shrub mortality sue to drought. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0520299,38.53628669,9/1/2020,{3781CB69-4FC8-4FD8-B938-415CCF3CBD53},CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80233,CO,CO_UFO-2020_SS-258_V1,7/18/2020 23:58,PJ,SS-258,7/17/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY113CO,X14,"Slope alluvium over residuum weathered from sandstone and 
shale",33,118,convex linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1396897,38.5953193,1779,,,,0,1,0,1,0,1,0,0,0,0,,Pronghorn and deer scat.  Lots of natural browsing of shrubs. Several small lizards. Few small rodent holes and scat. Rabbit scat.,"Drcu, depi, chal7, phch, 

Signs of an old fire (scarred juos & pied)",N/A,"Due to water erosion very difficult to tell if there is any deposition due to wind.  Terrasetting dominates the plot.  All flow paths lead into a fairly large and defined gully. 

Large and small litter movement especially near gully. Photos provided in the misc section. 

15% tree mortality mostly PIED, 60% of shrubs dead or dying however shrubs near gully look healthier, 75% of forbs dead, 75% of grass dead",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1396791,38.59531322,9/1/2020,{CD3ABA4B-231B-4C84-8196-F4F35F3A3AF2},CO_UFO-2020_SS-258_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
