OBJECTID,PrimaryKey,PlotID,DBKey,Species,AH_SpeciesCover,Hgt_Species_Avg,AH_SpeciesCover_n,Hgt_Species_Avg_n,GrowthHabit,GrowthHabitSub,Duration,Noxious,SG_Group,SpeciesState,State
674757,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KOMA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674758,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELTR,,,,,,,,NO,,CO,CO
674759,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HOJU,,,,,NonWoody,Graminoid,Annual,NO,TallStaturePerennialGrass,CO,CO
674760,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,STAR10,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674761,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,TRGY,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674762,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ANPA4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674763,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEKN2,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674764,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PHLO2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674765,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674766,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AGCR,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674767,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PASM,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674768,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,STAM2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674769,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERUM,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674770,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERRA3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674771,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,THIN,,,,,NonWoody,Forb,Annual,NO,,CO,CO
674772,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARLU,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674773,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERCA14,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674774,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,COUM,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674775,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACMI2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674776,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HECO26,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674777,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PECY4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674778,18062811461094522018-09-01,MMS-072,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PESI,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674779,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,0.666666700000000,43.666670000000003,1,3,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674780,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,10.666670000000000,31.166670000000000,16,6,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674781,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,10.666670000000000,18.666670000000000,16,3,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674782,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PUTR2,6.000000000000000,48.000000000000000,9,3,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674783,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PHLO2,1.333333000000000,22.000000000000000,2,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674784,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AGCR,9.333333000000000,24.399999999999999,14,5,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674785,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,2.000000000000000,21.500000000000000,3,4,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674786,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRT,28.000000000000000,76.384619999999998,42,13,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674787,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AMUT,6.666667000000000,79.500000000000000,10,2,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674788,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,0.666666700000000,,1,,Woody,Tree,Perennial,NO,,CO,CO
674789,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CAGE2,1.333333000000000,18.000000000000000,2,1,NonWoody,Sedge,Perennial,NO,,CO,CO
674790,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,QUGA,7.333333000000000,100.833299999999994,11,6,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674791,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SYRO,15.333330000000000,16.000000000000000,23,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674792,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POPR,8.666667000000000,43.333329999999997,13,3,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674793,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AF00,1.333333000000000,,2,,NonWoody,Forb,Annual,NO,,CO,CO
674794,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,LALA3,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674795,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ASAM5,1.333333000000000,40.000000000000000,2,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674796,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HEFO9,1.333333000000000,9.000000000000000,2,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674797,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERCO24,,11.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674798,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,MARE11,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674799,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPFR,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674800,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERSP4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674801,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRIN2,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674802,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CRFL6,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674803,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF15,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674804,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,IPAG,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674805,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674806,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,TECA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674807,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CRAC2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674808,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEKN2,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674809,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PUPA5,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674810,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ZIEL2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674811,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACMI2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674812,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ANPA4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674813,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AF04,,,,,NonWoody,Forb,Annual,NO,,CO,CO
674814,18062910181447442018-09-01,SS-222,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PAST10,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674815,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,8.000000000000000,63.666670000000003,12,3,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674816,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,0.666666700000000,11.333330000000000,1,3,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674817,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,30.000000000000000,253.166699999999992,45,12,Woody,Tree,Perennial,NO,,CO,CO
674818,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,12.666670000000000,287.500000000000000,19,6,Woody,Tree,Perennial,NO,,CO,CO
674819,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ASMO7,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674820,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HECO26,,23.500000000000000,,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674821,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674822,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARLI,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674823,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674824,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,TEIV,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674825,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPFR,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674826,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674827,18070213554535752018-09-01,MMS-075,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
674828,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCA2,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674829,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,4.666667000000000,18.000000000000000,7,6,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
674830,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KRLA2,0.666666700000000,18.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674831,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,0.666666700000000,18.333330000000000,1,3,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674832,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,1.333333000000000,97.000000000000000,2,1,Woody,Tree,Perennial,NO,,CO,CO
674833,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,18.666670000000000,15.826090000000001,28,23,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674834,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,0.666666700000000,8.400000000000000,1,5,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674835,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOGR2,,17.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674836,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HAGL,,7.500000000000000,,2,NonWoody,Forb,Annual,YES,,CO,CO
674837,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARPU9,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674838,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674839,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRTE,,,,,NonWoody,Graminoid,Annual,YES,,CO,CO
674840,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674841,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HECO26,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674842,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,LEMO2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674843,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHER2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674844,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674845,18070308520091982018-09-01,SD-331,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCR,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674846,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRTE,0.666666700000000,,1,,NonWoody,Graminoid,Annual,YES,,CO,CO
674847,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,4.666667000000000,21.666670000000000,7,6,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
674848,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO,2.666667000000000,27.500000000000000,4,2,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674849,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARNO4,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674850,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,10.666670000000000,143.666699999999992,16,6,Woody,Tree,Perennial,NO,,CO,CO
674851,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,9.333333000000000,12.500000000000000,14,12,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674852,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,YUBA,0.666666700000000,,1,,Woody,Succulent,Perennial,NO,,CO,CO
674853,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOGR2,0.666666700000000,8.000000000000000,1,1,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674854,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AF00,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,,CO,CO
674855,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SH00,0.666666700000000,32.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674856,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,,5.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674857,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KRLA2,,18.333330000000000,,3,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674858,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF70,,6.250000000000000,,4,NonWoody,Forb,Perennial,NO,,CO,CO
674862,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ECTR,,,,,Woody,Succulent,Perennial,NO,,CO,CO
674863,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674864,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,,,,,Woody,Tree,Perennial,NO,,CO,CO
674865,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674866,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674867,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,YUBA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674868,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARPU9,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674869,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PHCRC,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
674870,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARBI3,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674871,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,MIMU,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674872,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674873,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,5.333333000000000,56.000000000000000,8,3,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
674874,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,3.333333000000000,11.000000000000000,5,1,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
674875,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AGCR,30.666670000000000,33.521740000000001,46,23,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674876,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AMUT,7.333333000000000,112.500000000000000,11,2,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674877,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,2.666667000000000,148.000000000000000,4,2,Woody,Tree,Perennial,NO,,CO,CO
674878,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,7.333333000000000,133.500000000000000,11,2,Woody,Tree,Perennial,NO,,CO,CO
674879,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,QUGA,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674880,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHDE2,2.666667000000000,,4,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674881,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEPU7,3.333333000000000,19.000000000000000,5,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674882,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,YUBA2,1.333333000000000,,2,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674883,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CEMO2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674884,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
674885,18073013463130432018-09-01,PP-171,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
674886,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PSME,10.666670000000000,135.000000000000000,16,2,Woody,Tree,Perennial,NO,,CO,CO
674887,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIEN,32.666670000000003,310.000000000000000,49,1,Woody,Tree,Perennial,NO,,CO,CO
674888,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARCO9,2.666667000000000,10.666670000000000,4,6,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674889,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,VACE,80.666669999999996,28.882349999999999,121,17,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674890,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ABLA,6.000000000000000,,9,,Woody,Tree,Perennial,NO,,CO,CO
674891,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PERA,1.333333000000000,22.000000000000000,2,1,NonWoody,Forb,Perennial,NO,,CO,CO
674892,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHAN9,,17.000000000000000,,1,NonWoody,Forb,Perennial,NO,,CO,CO
674893,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PYCH,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
674894,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARUV,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674861,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,MAVU,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674860,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
674859,18070312115068222018-09-01,SS-227,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SATR12,,4.000000000000000,,1,NonWoody,Forb,Annual,NO,,CO,CO
674895,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,LOIN5,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
674896,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OSBE,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
674897,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SEBI2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
674898,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KOMY,,,,,NonWoody,Graminoid,Perennial,NO,,CO,CO
674899,1808071324547432018-09-01,MC-056,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GABI,,,,,NonWoody,Forb,Annual,NO,,CO,CO
