OBJECTID,ProjectName,EcologicalSiteId,PlotID,PlotKey,Latitude_NAD83,Longitude_NAD83,DateEstablished,DateVisited,BareSoilCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_SagebrushCover,Hgt_Woody_Avg,Hgt_Herbaceous_Avg,Hgt_NonSagebrushShrub_Avg,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,AH_NoxPerenForbCover,AH_NoxAnnForbCover,AH_NoxPerenGrassCover,AH_NoxAnnGrassCover,AH_NoxAnnForbGrassCover,AH_NoxPerenForbGrassCover,AH_NoxSucculentCover,AH_NoxShrubCover,AH_NoxSubShrubCover,AH_NoxTreeCover,NumSpp_NoxPlant,AH_NonNoxPerenForbCover,AH_NonNoxAnnForbCover,AH_NonNoxPerenGrassCover,AH_NonNoxAnnGrassCover,AH_NonNoxAnnForbGrassCover,AH_NonNoxPerenForbGrassCover,AH_NonNoxSucculentCover,AH_NonNoxShrubCover,AH_NonNoxSubShrubCover,AH_NonNoxTreeCover,Hgt_NonNoxPerenGrass_Avg,Hgt_NoxPerenGrass_Avg,DateLoadedInDb,PrimaryKey,NumSpp_NonNoxPlant,Hgt_PerenGrass_Avg,FH_NoxPerenGrassCover,FH_NoxShrubCover,FH_TotalLitterCover,FH_NoxSubShrubCover,FH_NoxSucculentCover,FH_NoxTreeCover,FH_VagrLichenCover,FH_EmbLitterCover,FH_RockCover,FH_WoodyLitterCover,FH_NonNoxAnnGrassCover,FH_NonNoxTreeCover,FH_CyanobacteriaCover,FH_NonNoxSubShrubCover,FH_WaterCover,FH_HerbLitterCover,FH_NonNoxPerenForbCover,FH_DepSoilCover,FH_NonNoxPerenGrassCover,FH_NoxAnnForbCover,FH_NonNoxAnnForbCover,FH_LichenCover,FH_NonNoxShrubCover,FH_SagebrushCover,FH_NoxPerenForbCover,FH_NoxAnnGrassCover,FH_NonNoxSucculentCover,RH_Rills,RH_WaterFlowPatterns,RH_BareGround,RH_Gullies,RH_WindScouredAreas,RH_LitterMovement,RH_SoilSurfResisErosion,RH_SoilSurfLossDeg,RH_Compaction,RH_FuncSructGroup,RH_DeadDyingPlantParts,RH_LitterAmount,RH_AnnualProd,RH_InvasivePlants,RH_ReprodCapabilityPeren,RH_CommentsSS,RH_CommentsHF,RH_CommentsBI,AH_NonNoxCover,EcolSiteName,County,State,AH_SagebrushCover_Live,Hgt_Sagebrush_Live_Avg,Hgt_Sagebrush_Avg,SagebrushShape_Live_ColumnCount,SagebrushShape_Live_SpreadCount,SagebrushShape_All_ColumnCount,SagebrushShape_All_SpreadCount,SagebrushShape_Live_Predominant,SagebrushShape_All_Predominant,AH_PerenGrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,Hgt_PerenForbGrass_Avg,Hgt_PerenForb_Avg,AH_ShrubCover,AH_NonSagebrushShrubCover,Spp_PreferredForb,AH_PreferredForbCover,NumSpp_PreferredForb,AH_AnnGrassCover,AH_GrassCover,AH_ForbCover,AH_TallPerenGrassCover,AH_ShortPerenGrassCover,Spp_TallPerenGrass,Spp_ShortPerenGrass,Hgt_TallPerenGrass_Avg,Hgt_ShortPerenGrass_Avg,Hgt_Grass_Avg,Hgt_Forb_Avg,Spp_Sagebrush,AH_NoxCover,Spp_Nox,FH_MossCover,FH_DuffCover,DBKey,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_BioticIntegrity,GlobalID,RH_HydrologicFunction,RH_SoilSiteStability,created_user,created_date,last_edited_user,last_edited_date,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,SpeciesState
44356,COS05000_2020,,MMS-081,COS05000_2020_MMS-081,38.60832554,-107.6204487,8/5/2019 6:00,8/5/2019 6:00,9.33333333,73.33333333,4.81333333,0,0,0,4.81333333,11.33333333,80.76,21.96428571,99.75,5.27777778,5.27777778,,0,0,0,0,0,0,0,0,0,0,0,3.33333333,18.66666667,14.66666667,0,18.66666667,18,1.33333333,49.33333333,0,0,41.14285714,,9/1/2019,COS05000_2020_MMS-0812019-09-01,38,41.14285714,0,0,16,0,0,0,0,0,1.33333333,4.66666667,0,0,0,0,0,11.33333333,2,0,5.33333333,0,11.33333333,0,49.33333333,10.66666667,0,0,1.33333333,,,,,,,,,,,,,,,,,,,73.33333333,,COS05000,CO,6.66666667,30.4,45.25,7,2,10,3,C,C,14.66666667,3.33333333,18,31.6,9.33333333,49.33333333,39.33333333,SPCO; LASE; COPA3; ERCE2; SETA; OPFR; TRDU; CRCR3; SYAS3; ERAL4; CANU3; PEAN4; TARAX; ASLI5; ERCI6; COLI2; ASFL; COUM; CRIN4; ERUM; PECO5,21.33333333,21,0,14.66666667,22,14.66666667,0,PASM; POFE; ELEL5; PLJA,,41.14285714,,41.14285714,11.14285714,ARTRT,0,,0,0,CO2019RawCleaned.gdb,,,,{AE461058-7A9D-4587-913A-2AE84DC734F0},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,20.66666667,81.33333333,82.66666667,,,,,81.58333333,CO
44357,COS05000_2019,,SS-244,COS05000_2019_SS-244,38.53667636,-108.2661732,8/4/2019 6:00,8/4/2019 6:00,0.66666667,86,0,0,0,0,0,6,413,34.56,170,5.55555556,5.70588235,3,0,0,0,10,10,0,0,0,0,0,1,1.33333333,30.66666667,3.33333333,0,30.66666667,4.66666667,0.66666667,11.33333333,0,64.66666667,23.5,,9/1/2019,COS05000_2019_SS-2442019-09-01,43,23.5,0,0,12.66666667,0,0,0,0,0.66666667,0.66666667,5.33333333,0,64.66666667,0,0,0,6.66666667,1.33333333,0,0,0,6,0,9.33333333,4.66666667,0,4.66666667,0,,,,,,,,,,,,,,,,,,,84.66666667,,COS05000,CO,4,68,53.75,,,,,,,3.33333333,1.33333333,4.66666667,21.625,16,11.33333333,5.33333333,CHAL7; OPFR; GIOP; PODO4; ARLU; PEPU7; PECO5; SPCO; CANU3; CRCR3; TRRE3; HEAN3; TRDU; COWR2; PESI; TETO; OPPOP; SYAS3; HEVI4; HEBO; ASFL; PECR5,7.33333333,22,10,13.33333333,31.33333333,3.33333333,0,ELEL5; POFE; ACHY,,22.4,,32,35.76470588,ARTR2,10,BRTE,0,0,CO2019RawCleaned.gdb,,,,{EFF8790D-B3B9-46CF-B0A3-1F24089B7181},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,31.33333333,82.66666667,90,,,,,77,CO
44359,COS05000_2020,,MC-048,COS05000_2020_MC-048,38.28954824,-107.6031256,8/6/2019 6:00,8/6/2019 6:00,0,82,0,0,0,0,0,0,1084.259259,24.1875,,6,6,,0,0,0,0,0,0,0,0,0,0,0,31.33333333,0,0.66666667,0,0,31.33333333,0,20.66666667,1.33333333,68.66666667,46,,9/1/2019,COS05000_2020_MC-0482019-09-01,15,46,0,0,16.66666667,0,0,0,0,4,0,8.66666667,0,68.66666667,0,0,0,4,6.66666667,0,0,0,0,0,6.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,82,,COS05000,CO,0,,,,,,,,,0.66666667,31.33333333,31.33333333,23.46666667,21.85714286,20.66666667,21.33333333,SEAMH; MARA7; VIAM; ASSC7; EREX4; SOCA6; WYAM,31.33333333,7,0,0.66666667,31.33333333,0.66666667,0,,,46,,46,22.73333333,,0,,0.66666667,0.66666667,CO2019RawCleaned.gdb,,,,{1F5D48FC-5B30-408C-8D5E-7F5316A436CA},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,39.33333333,42,78,,,,,,CO
44415,COS05000_2020,,SS-254,COS05000_2020_SS-254,38.88459464,-107.5297302,8/15/2019 6:00,8/15/2019 6:00,3.33333333,92,0,0,0,0,0,0,79.66666667,76.13333333,79.66666667,3.88888889,3.88888889,,2.66666667,0,0,0,0,2.66666667,0,0,0,0,4,46.66666667,32,58.66666667,3.33333333,32,82,0,12.66666667,0,0,84.8,,9/1/2019,COS05000_2020_SS-2542019-09-01,31,84.8,0,0,3.33333333,0,0,0,0,0,1.33333333,0,0.66666667,0,0,0,0,3.33333333,26.66666667,0,42.66666667,0,10.66666667,0,9.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,92,,COS05000,CO,0,,,,,,,,,58.66666667,49.33333333,82,75.88,40.2,12.66666667,12.66666667,ERSP4; HEAN3; MESA; MEOF; GRSQ; MATA; HEMU3; ARLU; ERGL2; TRDU; LASE; POAR8,64.66666667,12,3.33333333,59.33333333,70.66666667,58,0.66666667,POPR; ACLE9; ELTR7; ACHY; ELEL5,POSE,84.8,,84.8,58.8,,2.66666667,BRTE; TARA; CIAR4; COAR4,0,0,CO2019RawCleaned.gdb,,,,{B0F4CBEC-4731-421C-94A5-887513525637},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,4.66666667,67.33333333,68.66666667,,,,,79.66666667,CO
44416,COS05000_2019,,SS-238,COS05000_2019_SS-238,38.89915528,-107.6652268,8/16/2019 6:00,8/16/2019 6:00,1.33333333,96.66666667,0,0,0,0,0,0,214.6333333,44.06896552,214.6333333,5.94444444,5.94444444,,0,0,0,0,0,0,0,0,0,0,0,32,12.66666667,45.33333333,0,12.66666667,56,0,77.33333333,0,0,39.6,,9/1/2019,COS05000_2019_SS-2382019-09-01,43,39.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2.66666667,0,14,0,5.33333333,0,74,0,0,0,0,,,,,,,,,,,,,,,,,,,96.66666667,,COS05000,CO,0,,,,,,,,,45.33333333,32,56,44,47.66666667,77.33333333,77.33333333,EPBR3; POAV; PERY; ORLU2; CANU3; ACMI2; ERGL2; VIAM; LASE; OPFR; WYAM; CHAT; HEMU3; ALGE; GEMA4; POGR9; EROV; COPA3; SOSI3; ERFL,29.33333333,20,0,45.33333333,40,44,0,ELTR7; ACLE9; ELEL5; BRPO2; HECO26,,39.6,,39.6,47.77777778,,0,,0,0,CO2019RawCleaned.gdb,,,,{0D7A7513-7401-472E-A9A3-A7B8BB8E7705},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,4,92,92.66666667,,,,,214.6333333,CO
44417,COS05000_2020,,MMS-082,COS05000_2020_MMS-082,38.7720644,-107.6363579,8/17/2019 6:00,8/17/2019 6:00,36,48,7.6,13.05333333,0,0,20.65333333,5.33333333,39.30769231,20.14814815,42.8,5,5.07142857,4.75,0,0,0,6,6,0,0,0,0,0,1,0.66666667,25.33333333,0,0,25.33333333,0.66666667,0,20.66666667,0,0,23.2,,9/1/2019,COS05000_2020_MMS-0822019-09-01,19,23.2,0,0,12.66666667,0,0,0,0,0,0.66666667,1.33333333,0,0,2,0,0,11.33333333,0,0,0,0,23.33333333,0,20,5.33333333,0,4.66666667,0,,,,,,,,,,,,,,,,,,,44.66666667,,COS05000,CO,4.66666667,27.5,27.5,7,,7,1,C,C,0,0.66666667,0.66666667,27.875,35.66666667,20.66666667,15.33333333,ERCI6; ERUM,6,2,6,6,26,0,0,ELEL5; POPA2,,23.2,,21.30769231,19.07142857,ARTRW8; ARTRT,6,BRTE,0.66666667,0,CO2019RawCleaned.gdb,,,,{B53E99C8-FFB1-4490-B429-2CE5B0E961F7},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,6,43.33333333,47.33333333,,,,,40.25,CO
44451,COS05000_2020,,MC-049,COS05000_2020_MC-049,38.03207,-108.4209645,8/25/2019 6:00,8/25/2019 18:00,1.33333333,95.33333333,1.74666667,0.68,0,0,2.42666667,0,156.2413793,32.24137931,154.3214286,5.22222222,5.22222222,,0,0,0,0,0,0,0,0,0,0,0,19.33333333,9.33333333,2.66666667,0,9.33333333,22,0,89.33333333,0,6.66666667,42,,9/1/2019,COS05000_2020_MC-0492019-09-01,52,42,0,0,2,0,0,0,0,0,1.33333333,0,0,6,0,0,0,2,2,0,0.66666667,0,1.33333333,0,84.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,95.33333333,,COS05000,CO,0,,,,,,,,,2.66666667,19.33333333,22,41.45454545,41.4,89.33333333,89.33333333,VIAM; ERGL2; PODO4; HEVI4; CHAL7; ACMI2; COPA3; ALGE; WYAM; POAR8; EPBR3; ARLU; TRDU; PERY; IPAG; SYCAC; HEMUN; CANU3; LASE; ERRA3; SOSI3; HEPU3; PAST10; ASAS; ASFL; COUM; MACA2; PECR5; SEWO,13.33333333,29,0,2.66666667,28,2.66666667,0,ELEL5; BRIN2; ELTR7; ACHY; BRCI2; BRPO2,,42,,42,33.25,,0,,0,0,CO2019RawCleaned.gdb,,,,{01836536-B8A3-4178-B457-E382E1B3B30F},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,3.33333333,87.33333333,90,,,,,154.3214286,CO
44452,COS05000_2020,,SD-354,COS05000_2020_SD-354,38.23521545,-108.7469295,8/23/2019 6:00,8/23/2019 18:00,45.33333333,38.66666667,17.02666667,15.01333333,10.70666667,0,42.74666667,0,71.875,20.16666667,71.875,2.72222222,2.73333333,2.66666667,0,0,0,2,2,0,0,0,0,0,2,0,18.66666667,4.66666667,0,18.66666667,4.66666667,0,25.33333333,0,0,37.8,,9/1/2019,COS05000_2020_SD-3542019-09-01,19,37.8,0,0,12,0,0,0,0,0,4,1.33333333,0,0,0,0,0,10.66666667,0,0,2.66666667,0,9.33333333,0,25.33333333,0,0,1.33333333,0,,,,,,,,,,,,,,,,,,,38,,COS05000,CO,0,,,,,,,,,4.66666667,0,4.66666667,37.8,,25.33333333,25.33333333,MEOF; ALAC4; ERCI6; LASE; TRDU; COWR2; HEAN3; ACMI2,18,8,2,6.66666667,18.66666667,4.66666667,0,ACHY; ELEL5,,37.8,,37.8,16.64,,2,BRTE; ACRE3,0,0,CO2019RawCleaned.gdb,,,,{2A42A348-796E-495D-B928-945F451734FD},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,7.33333333,35.33333333,36.66666667,,,,,71.875,CO
44453,COS05000_2020,,PJ-141,COS05000_2020_PJ-141,38.35875244,-108.6353934,8/24/2019 18:00,8/24/2019 6:00,17.33333333,31.33333333,10.45333333,23.88,19.36,8.48,62.17333333,1.33333333,61.0952381,31.61904762,11.78571429,2.38888889,3.3,1.25,0,0,0,0,0,0,0,0,0,0,0,2.66666667,2,13.33333333,0,2,16,0.66666667,1.33333333,3.33333333,8.66666667,38.1875,,9/1/2019,COS05000_2020_PJ-1412019-09-01,33,38.1875,0,0,10.66666667,0,0,0,0,0,40,1.33333333,0,8.66666667,0.66666667,3.33333333,0,9.33333333,2.66666667,0,13.33333333,0,1.33333333,0,1.33333333,1.33333333,0,0,0.66666667,,,,,,,,,,,,,,,,,,,31.33333333,,COS05000,CO,1.33333333,35.5,35.5,1,,1,,C,C,13.33333333,2.66666667,16,38.1875,,1.33333333,3.33333333,TETO; ASTH2; ASAS2; OPPOP; LASE; HYFI; CHER2; PHCR; SPCO; CRCR3; CHAL7; CYFE; PESI; ASAS; HEMU3,1.33333333,15,0,13.33333333,4.66666667,4,0,PLJA; ACHY,,31.33333333,,38.1875,10.6,ARNO4,0,,0,0,CO2019RawCleaned.gdb,,,,{51766F40-455A-4E0D-A037-6EEC52E813BD},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,2,22.66666667,24.66666667,,,,,25.33333333,CO
44457,COS05000_2020,,SD-353,COS05000_2020_SD-353,38.8093223,-108.3080864,8/26/2019 6:00,8/26/2019 6:00,18.66666667,38.66666667,16.88,20.28,10.10666667,0,47.26666667,0.66666667,15.91666667,20.2,16.47826087,2.94444444,3.1875,1,0,0,0,0,0,0,0,0,0,0,1,0,8.66666667,22.66666667,0,8.66666667,22.66666667,0.66666667,2,12,0,22.72,,9/1/2019,COS05000_2020_SD-3532019-09-01,32,22.72,0,0,8,0,0,0,0,0,34,0.66666667,0,0,0,9.33333333,0,7.33333333,0,0,18.66666667,0,8,0,2,0.66666667,0,0,0.66666667,,,,,,,,,,,,,,,,,,,38.66666667,,COS05000,CO,0,,3,,,,,,,22.66666667,0,22.66666667,21.92307692,2,2,12.66666667,PHCR; GIOP; CHER2; OPPOP; LIWA4; SPCO; ERUM; ERCE2; TRDU; CANU3; PLPA2; CRMI5; EREAE,3.33333333,13,0,22.66666667,8.66666667,22.66666667,0,PLJA; ACHY,,21.625,,22.72,7.6,ARARA; ARNO4,0,HAGL,0.66666667,0,CO2019RawCleaned.gdb,,,,{33EE26CE-2AA5-4814-8493-AF6BD73600C0},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,2.66666667,24.66666667,26.66666667,,,,,4,CO
44462,COS05000_2019,,PP-172,COS05000_2019_PP-172,38.60093655,-108.2840565,8/28/2019 6:00,8/28/2019 18:00,16,40,7.93333333,6.06666667,7.17333333,0,21.17333333,0,230.4444444,12.75,,3.72222222,4.4,2.875,0,0,0,0,0,0,0,0,0,0,0,4.66666667,2,1.33333333,0,2,6,4.66666667,0,0,32,23.5,,9/1/2019,COS05000_2019_PP-1722019-09-01,33,23.5,0,0,34,0,0,0,0,5.33333333,8.66666667,3.33333333,0,32,0.66666667,0,0,25.33333333,4,0,0,0,0.66666667,0,0,0,0,0,3.33333333,,,,,,,,,,,,,,,,,,,40,,COS05000,CO,0,,,,,,,,,1.33333333,4.66666667,6,10.71428571,8.58333333,0,0,ERAL4; OPFR; GIOP; HEVI4; CHAL7; ARLU; PODO4; PEPU7; ALTE; TRGY; TEIV; PAMU11; PEAN4; HEMU3; PEBR9; TEAC,10,16,0,1.33333333,6,1.33333333,0,ELEL5; POFE; ACHY,BOGR2,23.5,,23.5,11.55555556,ARNO4,0,,0.66666667,0,CO2019RawCleaned.gdb,,,,{6B63DC4E-01A5-4FD1-AA59-0F14FCBFE84B},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,6.66666667,58.66666667,66.66666667,,,,,,CO
44493,COS05000_2020,,SD-352,COS05000_2020_SD-352,38.7597379,-107.9178481,9/4/2019 18:00,9/4/2019 18:00,20.66666667,28.66666667,8.53333333,23.45333333,11.85333333,13.44,57.28,0,10.30769231,31.48148148,12.11111111,3.94444444,4.45454545,3.14285714,0,4,0,0,4,0,0,0,0,0,1,0,8,10,0,8,10,1.33333333,4.66666667,2,0,35.73333333,,9/1/2019,COS05000_2020_SD-3522019-09-01,17,35.73333333,0,0,15.33333333,0,0,0,0,0,35.33333333,0.66666667,0,0,0,2,0,14.66666667,0,0,9.33333333,4,8,0,4.66666667,0,0,0,0.66666667,,,,,,,,,,,,,,,,,,,24.66666667,,COS05000,CO,0,,,,,,,,,10,0,10,35.125,26,4.66666667,6.66666667,PHCR; OPPO; SPCO; PLPA2; OPPOP; OPPH; CRCR3,8.66666667,7,0,10,12,10,0,PLJA,,35.73333333,,35.73333333,26.16666667,,4,HAGL,0,0,CO2019RawCleaned.gdb,,,,{04DA3D39-ADA0-4D57-98DE-F16CB926FA5F},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,3.33333333,24.66666667,26.66666667,,,,,11.66666667,CO
44509,COS05000_2021,,MC-052,COS05000_2021_MC-052,38.29066246,-107.5986716,9/10/2019 18:00,9/10/2019 18:00,0,88,0,0,0,0,0,0,809.5454546,28.08695652,,6,6,,0,0,0,0,0,0,0,0,0,0,0,29.33333333,0.66666667,2.66666667,0,0.66666667,30.66666667,0,10.66666667,4.66666667,65.33333333,26.66666667,,9/1/2019,COS05000_2021_MC-0522019-09-01,25,26.66666667,0,0,12,0,0,0,0,1.33333333,0,4.66666667,0,65.33333333,0,2,0,6,13.33333333,0,0.66666667,0,0.66666667,0,3.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,88,,COS05000,CO,0,,,,,,,,,2.66666667,29.33333333,30.66666667,27.11764706,27.21428571,10.66666667,14.66666667,GERI; ARCO9; SOCA6; FRVI; MAST4; VIAMA3; WYAM; ERGL2; CACH7; MARA7,13.33333333,10,0,2.66666667,30,2.66666667,0,ELTR7; ELGL; BRCI2,,26.66666667,,26.66666667,30.9375,,0,,0,0,CO2019RawCleaned.gdb,,,,{19316DE5-AEA9-4051-B3C7-0D4CFAC77CD6},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,26.66666667,82.66666667,93.33333333,,,,,,CO
44510,COS05000_2020,,MMS-085,COS05000_2020_MMS-085,38.64822698,-107.719859,9/9/2019 18:00,9/9/2019 18:00,14,51.33333333,12.13333333,5.22666667,0,0,17.36,8,37.46153846,32.96666667,71.5,3.27777778,3.375,2.5,0,0,0,0.66666667,0.66666667,0,0,0,0,0,1,28.66666667,1.33333333,22.66666667,0.66666667,2,46,0.66666667,12.66666667,0,0,46.4,,9/1/2019,COS05000_2020_MMS-0852019-09-01,38,46.4,0,0,19.33333333,0,0,0,0,2,15.33333333,2.66666667,0,0,0,0,0,14.66666667,24,0,15.33333333,0,0.66666667,0,10.66666667,6.66666667,0,0,0.66666667,,,,,,,,,,,,,,,,,,,51.33333333,,COS05000,CO,7.33333333,49,36.88888889,,,,,,,22.66666667,28.66666667,46,33.72413793,20.14285714,12.66666667,4.66666667,PEPU7; CANU3; OPFR; ERRA3; ASTH2; LASE; HYFI; TETO; PHLO2; IPAG; ERAL4; ASFL2; COUM; PAMU11; PAST10,21.33333333,15,1.33333333,24,29.33333333,7.33333333,13.33333333,ELEL5; ACHY; AGCR; PHPR3; PASM,POSE,46,37.14285714,44.1875,20.14285714,ARTR2; ARNO4,0.66666667,BRTE,0,0,CO2019RawCleaned.gdb,,,,{B6B22941-D34F-4A97-9F7E-44AC5F554837},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,6,48.66666667,54.66666667,,,,,43.18181818,CO
44511,COS05000_2019,,SS-250,COS05000_2019_SS-250,38.72943851,-107.8350612,9/8/2019 18:00,9/8/2019 18:00,6,51.33333333,11.44,16.30666667,4.44,0,32.18666667,0,154.8,31,24,3.83333333,3.93333333,3.33333333,0,0,0,6,6,0,0,0,0,0,1,0.66666667,32.66666667,8.66666667,0,32.66666667,9.33333333,0,1.33333333,0,8.66666667,20.9,,9/1/2019,COS05000_2019_SS-2502019-09-01,29,20.9,0,0,18,0,0,0,0,0,22,1.33333333,0,8.66666667,0,0,0,16.66666667,0.66666667,0,8,0,30.66666667,0,1.33333333,0,0,2,0,,,,,,,,,,,,,,,,,,,50,,COS05000,CO,0,,,,,,,,,8.66666667,0.66666667,9.33333333,20.9,,1.33333333,1.33333333,GIOP; PHCR; OPPOP; SPCOC; CHER2; CRCR3; EROVP2; CHDOD; ERCI6; CHAT; HEVI4,6.66666667,11,6,14.66666667,33.33333333,8.66666667,0,ACHY; PLJA; ELEL5,,20.9,,20.9,36.31578947,ARTRW8,6,BRTE,2.66666667,0,CO2019RawCleaned.gdb,,,,{5EECDE9C-EA1A-4203-80BC-D08CC0F74876},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,2.66666667,48,48.66666667,,,,,24,CO
44512,COS05000_2020,,SS-253,COS05000_2020_SS-253,38.47864153,-108.1009089,9/6/2019 18:00,9/6/2019 18:00,10.66666667,58,5.34666667,5.12,0,0,10.46666667,6.66666667,162.9285714,32.93103448,,4.55555556,4.55555556,,0,0,0,7.33333333,7.33333333,0,0,0,0,0,1,4.66666667,26.66666667,9.33333333,0,26.66666667,12.66666667,0,6.66666667,0.66666667,25.33333333,27.57142857,,9/1/2019,COS05000_2020_SS-2532019-09-01,33,27.57142857,0,0,27.33333333,0,0,0,0,0,2.66666667,16,0,25.33333333,1.33333333,0,0,11.33333333,4.66666667,0,4.66666667,0,15.33333333,0,2.66666667,2.66666667,0,5.33333333,0,,,,,,,,,,,,,,,,,,,53.33333333,,COS05000,CO,5.33333333,40.14285714,40.14285714,,,,,,,9.33333333,4.66666667,12.66666667,25.4,20.33333333,6.66666667,0.66666667,CANU3; GIOP; CHAL7; TETO; PODO4; TRDU; OPFR; HYFI; LASE; HEVI4; LIPU11; ERMIS2; ORMI; TRGY; PESI,20.66666667,15,7.33333333,16.66666667,31.33333333,4,5.33333333,ACHY,BOGR2; POSE,32.4,15.5,28.125,34.76190476,ARTRW8; ARNO4,7.33333333,BRTE,0,0,CO2019RawCleaned.gdb,,,,{867F7B9B-3B35-4758-8C52-D49E37400660},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,38,76,78.66666667,,,,,40.14285714,CO
44570,COS05000_2019,,AS-002,COS05000_2019_AS-002,37.99434862,-108.1346324,9/20/2019 18:00,9/20/2019 18:00,0,100,0,0,0,0,0,0,217.5172414,61.56666667,217.5172414,6,6,,0,0,0,0,0,0,0,0,0,0,0,28.18791946,16.77852349,38.9261745,0,16.77852349,54.36241611,0,84.56375839,0,0,63.88888889,,9/1/2019,COS05000_2019_AS-0022019-09-01,40,63.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02684564,0,8.72483221,0,5.36912752,0,80.53691275,0,0,0,0,,,,,,,,,,,,,,,,,,,100,,COS05000,CO,0,,,,,,,,,38.9261745,28.18791946,54.36241611,61.25,56.5,84.56375839,84.56375839,VIAM; CHAT; ERGL2; POAR8; CACH7; MAST4; GERI; ACMI2; GIOP; ARLU; CYLE6; TAOF,16.10738255,12,0,38.9261745,40.26845638,37.58389262,0,POPR; PHPR3; FETH; LEKI2; NAVI4; ELGL,POSE,62.25,,63.88888889,58.08333333,,0,,0,0,CO2019RawCleaned.gdb,,,,{E116B41E-AA55-4FE4-B094-C5D94C2F4D4C},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,30.20134228,92.61744966,95.97315436,,,,,217.5172414,CO
48966,UFO 2020,,SD-357,CO_UFO-2020_SD-357_V1,38.85139939,-108.2741901,6/20/2020 0:00,6/20/2020 0:00,26,40.66666667,21.09333333,20.76,10.45333333,0,52.30666667,0,12,15.66666667,21,2.94117647,3.27272727,2.33333333,0,2,0,14,16,0,0,0,0,0,2,0,0,24.66666667,0,0,24.66666667,2.66666667,0,0,0,18.63157895,,9/1/2020,CO_UFO-2020_SD-357_V12020-09-01,12,18.63157895,0,0,24.66666667,0,0,0,0,0,8,0,0,0,0,0,0,24.66666667,0,0,23.33333333,2,0,0,0,0,0,14,1.33333333,,,,,,,,,,,,,,,,,,,27.33333333,,Uncompahgre Field Office,CO,0,,,,,,,,,24.66666667,0,24.66666667,18.63157895,,0,0,OPPO; SPCO; TRDU,2.66666667,3,14,37.33333333,2,24.66666667,0,PLJA; ACHY,,18.63157895,,16.81481481,5.33333333,,16,BRTE; HAGL,0.66666667,0,Raw123DataCO2020.gdb,,,,{6B18AF34-3134-49D5-9BF9-642BB2D11B6E},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0,44.66666667,44.66666667,,,,,,CO
